# c_x,c_y,i_x,i_y,o_x,o_y,i_d,o_d,vel
-8.77389892718154,2.573231669295982,-9.070138798453753,1.5626885710067466,-8.427474728802686,3.590600517803787,1.0530695204170448,1.074732105753117,0.0
-8.67691392340606,2.549497509289978,-8.974170707837374,1.5345635617459312,-8.331505877434127,3.5624603786824403,1.0575691531846918,1.0702338496749013,0.0
-8.579606270284632,2.5270345041772977,-8.878202410559117,1.5064392641218611,-8.235536873702943,3.534320850195992,1.0633787185244183,1.0644292050389168,0.0
-8.482698617312177,2.5029818555820516,-8.782233905432296,1.4783156817363166,-8.139567715043894,3.5061819402559324,1.0675496038371521,1.0602590372079495,0.0
-8.38638400996857,2.476576282137383,-8.686265191270198,1.4501928181910757,-8.043598398891719,3.4780436567737403,1.0692949723819338,1.0585078543035795,0.0
-8.2905439426382,2.4482884125364284,-8.590296266886126,1.4220706770879157,-7.947628922681173,3.449906007660907,1.0690997598171592,1.058691889916548,0.0
-8.195055917193553,2.4186046879688714,-8.494327131093382,1.393949262028617,-7.851659283846996,3.421769000828914,1.0674652225613166,1.0603112214768413,0.0
-8.099797435507089,2.388011549624392,-8.398357782705258,1.3658285766149572,-7.755689479823948,3.393632644189251,1.0648926289675866,1.062865970383028,0.0
-8.004644281851615,2.3570023489522827,-8.302388220535061,1.3377086244487146,-7.659719508046758,3.3654969456533967,1.061890366203163,1.0658491690477008,0.0
-7.90945506728923,2.3261395287885476,-8.206418443396089,1.3095894091316684,-7.563749365950197,3.3373619131328445,1.0590379561296182,1.0686829008350782,0.0
-7.814078520221943,2.296025291959576,-8.11044845010164,1.281470934265597,-7.4677790509689945,3.309227554539074,1.0569558552998977,1.0707484052292997,0.0
-7.718363250630458,2.267262317725142,-8.01447823946501,1.253353203452279,-7.371808560537912,3.281093877783573,1.0562650134403149,1.0714264255634418,0.0
-7.622157868495501,2.2404532853450303,-7.9185078102994995,1.2252362202934919,-7.275837892091685,3.2529608907778247,1.0575863923004554,1.0700977418514586,0.0
-7.525312664456473,2.2161941955648063,-7.822537161418414,1.1971199883910155,-7.179867043065068,3.224828601433316,1.0615340980492192,1.0661501029593423,0.0
-7.427964876739855,2.1939407917119587,-7.726566291635038,1.169004511346626,-7.083896010892817,3.196697017661534,1.067547274731442,1.0601431191711348,0.0
-7.330860854374967,2.170728364241791,-7.6305951997626895,1.1408897927621058,-6.987924793009663,3.1685661473739604,1.0725708186932579,1.0551233973478504,0.0
-7.234741539591421,2.1436131293718677,-7.534623884614655,1.1127758362392317,-6.89195338685037,3.1404359984820847,1.0735711181704053,1.0541155297408091,0.0
-7.139550750234338,2.1128135148938467,-7.438652345004241,1.0846626453797819,-6.795981789849675,3.1123065788973885,1.0707735402392176,1.0568945148551894,0.0
-7.0447893526616,2.080305152041601,-7.342680579744742,1.056550223785535,-6.700009999442335,3.0841778965313607,1.0662144888818958,1.061429832601146,0.0
-6.950044829064565,2.0477207351808677,-7.246708587649463,1.0284385750582703,-6.604038013063089,3.056049959295483,1.0615768966975059,1.066043404802572,0.0
-6.855094867327644,2.015939802976825,-7.150736367531695,1.0003277027997648,-6.508065828146698,3.0279227751012434,1.057767382116201,1.0698311501842812,0.0
-6.759740893114904,1.9857478998310714,-7.054763918204744,0.9722176106117983,-6.412093442127892,2.9997963518601245,1.0555956766196342,1.0719855471228543,0.0
-6.663784332090377,1.9579305701451968,-6.958791238481903,0.9441083020961489,-6.316120852441435,2.971670697483617,1.0558715196513324,1.0716990906302601,0.0
-6.567028742531349,1.9332649320401036,-6.862818327176479,0.9159997808545954,-6.220148056522064,2.943545819883201,1.0593959912143396,1.068173058388625,0.0
-6.46958620037385,1.9113091032259937,-6.766845183101765,0.8878920504889163,-6.124175051804534,2.915421726970364,1.0657135481195126,1.0618620544678943,0.0
-6.372197238737965,1.8891380710517491,-6.670871805071064,0.8597851146008899,-6.02820183572359,2.8872984266565904,1.0718087541760373,1.055773144570464,0.0
-6.275604922144677,1.8638167272787154,-6.574898191897671,0.8316789767922949,-5.93222840571398,2.859175926853367,1.074655664526367,1.0529232489664058,0.0
-6.17988136493577,1.8350601406051699,-6.47892434239489,0.80357364066491,-5.836254759210457,2.8310542354721795,1.0739604750299818,1.0536049929514633,0.0
-6.084741309128426,1.8039949780177267,-6.382950255376017,0.7754691098205131,-5.740280893647759,2.8029333604245097,1.070884698355958,1.056660243256362,0.0
-5.9899075890617235,1.7717183618816346,-6.286975929654355,0.7473653878608838,-5.644306806460649,2.774813309621849,1.066559240908641,1.060961533287809,0.0
-5.895125788966302,1.739242372676245,-6.191001364043193,0.7192624783877978,-5.548332495083859,2.7466940909756774,1.0620269962104316,1.0654691705470947,0.0
-5.800144187261816,1.7075690196716657,-6.095026557355843,0.691160385003038,-5.452357956952151,2.7185757123974836,1.0583204263460166,1.0691537750620363,0.0
-5.704711062367954,1.677700312138013,-5.9990515084056,0.6630591113083804,-5.356383189500261,2.6904581817987507,1.0564719894983678,1.0709859054050561,0.0
-5.608576369154705,1.6506315856554075,-5.903076216005763,0.6349586609056045,-5.260408190162948,2.662341507090966,1.0575072812350348,1.069943010628875,0.0
